ds	vid	docid	20191224	20191225	20191226	20191227
20191223	1688854068558349	e2_AA0AegbVAPo81XPHoBqR8qB4XoxYL	\N	\N	\N	1688854068558349
20191224	1688854069409165	e2_AI0AdQbiAPoL7pJVI8aQFya1St2VP	1688854069409165	\N	\N	\N
20191224	1688854069409165	e2_AI0AdQbiAPoDbJIbgfYQP6awx17Gt	1688854069409165	\N	\N	\N
20191224	1688854069409165	w2_AI0AdQbiAPoNJyXyVnVRFu2DLa8Eg	1688854069409165	\N	\N	\N
20191223	1688854069434833	e2_ANEA2QbiAPoT0tlEUHdRq21SVDXcH	1688854069434833	1688854069434833	\N	\N
20191223	1688854069434841	e2_ANkA2QbiAPoN7D2puXlQauL0GNkVj	1688854069434841	1688854069434841	1688854069434841	1688854069434841
20191224	1688854069435453	w2_AD0A3AbiAPo7QS0ObU9RASrbBZ3jL	1688854069435453	\N	\N	1688854069435453
20191224	1688854069435453	w2_AD0A3AbiAPo7QS0ObU9RASrbBZ3jL	1688854069435453	\N	\N	1688854069435453
20191224	1688854069435453	e2_AD0A3AbiAPo4XrmVsr7Q6GEgoB17B	1688854069435453	\N	\N	1688854069435453
20191224	1688854069435453	e2_AD0A3AbiAPo4XrmVsr7Q6GEgoB17B	1688854069435453	\N	\N	1688854069435453
20191223	1688854069456355	e2_AOMALQbjAPoPA4Sk8BLTuetAAfW7W	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPoPA4Sk8BLTuetAAfW7W	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPoPA4Sk8BLTuetAAfW7W	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPoPA4Sk8BLTuetAAfW7W	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPo0pVo4ANTRsCuHTZLgB	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPo0pVo4ANTRsCuHTZLgB	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPo0pVo4ANTRsCuHTZLgB	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854069456355	e2_AOMALQbjAPo0pVo4ANTRsCuHTZLgB	1688854069456355	1688854069456355	1688854069456355	1688854069456355
20191223	1688854070270984	e2_AAgAnAbvAPoBS37ksEbQJ6vNsVHq7	\N	\N	\N	\N
20191223	1688854070270985	w2_AAkAnAbvAPogFDBBnt0Q0WjzlZdI3	\N	\N	\N	\N
20191224	1688854070283106	w2_AGIAywbvAPo0jPnK3d2Q02rjSQqYr	1688854070283106	\N	\N	\N
20191224	1688854070283106	e2_AGIAywbvAPo0i51DE1xQEuJhePR1K	1688854070283106	\N	\N	\N
20191224	1688854070283106	e2_AGIAywbvAPoeCz2UrjWTBSPjA6ply	1688854070283106	\N	\N	\N
20191224	1688854070283106	w2_AGIAywbvAPoaysGWLl3TyeDKM94rb	1688854070283106	\N	\N	\N
20191224	1688854070283106	e2_AGIAywbvAPon79lC5rsQSOVfAC10k	1688854070283106	\N	\N	\N
20191223	1688854070294645	e2_AHUA_AbvAPo9AL0IGy5S9Cdbes7tr	1688854070294645	1688854070294645	\N	\N
20191223	1688854070294645	e2_AHUA_AbvAPol3hvrovaRB0Oo71K4O	1688854070294645	1688854070294645	\N	\N
20191223	1688854070294645	w2_AHUA_AbvAPoNsAl0hAzRimlBMUEFv	1688854070294645	1688854070294645	\N	\N
20191224	1688854070295586	w2_ACIA-AbvAPoWlG3YoaCTNu8XHMQpm	1688854070295586	\N	\N	\N
20191224	1688854070295586	w2_ACIA-AbvAPoWlG3YoaCTNu8XHMQpm	1688854070295586	\N	\N	\N
20191224	1688854070295614	e2_AD4A-AbvAPoZBtumtDyRUai12UpNE	1688854070295614	\N	\N	\N
20191223	1688854070295670	w2_AHYA-AbvAPoNYoOkbrAQ301dn7Kzc	\N	\N	\N	\N
20191223	1688854070296020	w2_ANQA-QbvAPohiR1ihl0RUeq01UoWF	\N	1688854070296020	\N	\N
20191223	1688854070296020	e2_ANQA-QbvAPozd2P1mw1SwudblIq1V	\N	1688854070296020	\N	\N
20191223	1688854070296020	e2_ANQA-QbvAPoowanm007TU08qm97xE	\N	1688854070296020	\N	\N
20191223	1688854070296020	e2_ANQA-QbvAPoTipOvqmgQ62D2ugNXQ	\N	1688854070296020	\N	\N
20191223	1688854070296020	e2_ANQA-QbvAPo0lXaevO9RqicWZ4XK9	\N	1688854070296020	\N	\N
20191223	1688854070296020	w2_ANQA-QbvAPoo0cthuf0QweLWD9gZV	\N	1688854070296020	\N	\N
20191223	1688854070296020	e2_ANQA-QbvAPoNaqysdF3TXiDmy8GB2	\N	1688854070296020	\N	\N
20191223	1688854070296020	w2_ANQA-QbvAPo8dRQyYGqRYWmYlsg9j	\N	1688854070296020	\N	\N
20191223	1688854070296020	w2_ANQA-QbvAPo6r56vFugSXGUWRByWx	\N	1688854070296020	\N	\N
20191224	1688854070402590	w2_AB4AngbxAPoSYTWayydSxuyKmlsry	1688854070402590	\N	\N	\N
20191224	1688854070402590	w2_AB4AngbxAPoQwMsRUEMT82O6icRm1	1688854070402590	\N	\N	\N
20191223	1688854070403981	e2_AI0AowbxAPosiMt5WAMQsmnPUMkfn	\N	\N	\N	\N
20191223	1688854070403981	w2_AI0AowbxAPo0JJwqYVpR4KR3DhEGn	\N	\N	\N	\N
20191223	1688854070406336	e2_AMAArAbxAPoJDzug9YbTM6sPM6JoF	\N	\N	\N	\N
20191223	1688854070406336	w2_AMAArAbxAPor3YpbgJeTPusT56Yyt	\N	\N	\N	\N
20191223	1688854070419920	e2_ANAA4QbxAPomQDuWmnKSV6ovYAweM	\N	\N	\N	\N
20191223	1688854070419920	w2_ANAA4QbxAPo698WG0vjRTeZly6yZS	\N	\N	\N	\N
20191223	1688854070419920	e2_ANAA4QbxAPoDE77tBmiSpm7RNSjfK	\N	\N	\N	\N
20191223	1688854070428716	e2_ACwABAbyAPoWxjWsxGORQaPsVkGYg	\N	\N	1688854070428716	\N
20191224	1688854070430353	e2_AJEACgbyAPoleSTIRBYQg0s28MPkt	1688854070430353	\N	\N	\N
20191223	1688854070434654	e2_AF4AGwbyAPog1lh6xoYSauLhpiT1Q	\N	\N	\N	\N
20191223	1688854070434654	w2_AF4AGwbyAPoGHaRZPJLQg6DalSPzt	\N	\N	\N	\N
20191224	1688854070447146	w2_ACoATAbyAPomMTgYd1ET1CQndYt8u	1688854070447146	\N	\N	\N
20191224	1688854070452530	w2_ADIAYQbyAPoopxwnUTkTMqVVMMAGU	1688854070452530	\N	\N	\N
20191224	1688854070768529	e2_AJEAMwb3APokkxoX5S0R1WAgPvZ0V	1688854070768529	1688854070768529	1688854070768529	1688854070768529
20191224	1688854070768529	e2_AJEAMwb3APokkxoX5S0R1WAgPvZ0V	1688854070768529	1688854070768529	1688854070768529	1688854070768529
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070794613	w2_AHUAmQb3APo1wjWz9cpSaaGesTO1f	1688854070794613	1688854070794613	1688854070794613	\N
20191223	1688854070801099	w2_AMsAsgb3APoxV5ijnG7QFe6u5i9Hj	\N	\N	\N	\N
20191223	1688854070801099	w2_AMsAsgb3APoI1U6lTNLQi0TIdMlWr	\N	\N	\N	\N
20191223	1688854070801099	w2_AMsAsgb3APoDQ0Vmw1SQGapHCoy8A	\N	\N	\N	\N
20191223	1688854070801099	w2_AMsAsgb3APoxZ7DcOFsRVqoxpyc9s	\N	\N	\N	\N
20191223	1688854071399834	w2_AJoA1QYAAPsltQDBfnXSCG1K7f0K1	\N	\N	\N	\N
20191224	1688854072355835	w2_APsAawYPAPskij5fmr1Q16CQgOy4Y	1688854072355835	\N	\N	\N
20191224	1688854072355835	w2_APsAawYPAPskij5fmr1Q16CQgOy4Y	1688854072355835	\N	\N	\N
20191223	1688854072428550	w2_AAYAiAYQAPs1N62G5R7SeuQK4P11L	\N	\N	\N	\N
20191224	1688854073508404	w2_ADQAAgYhAPsch1HwFj3SEuKHq1t0K	1688854073508404	1688854073508404	1688854073508404	1688854073508404
20191224	1688854073508404	w2_ADQAAgYhAPsY2a4HxLaSeyzH0OSlS	1688854073508404	1688854073508404	1688854073508404	1688854073508404
20191223	1688854073526161	e2_AJEARwYhAPskVS9mWhrQ1yYStHvFZ	\N	\N	\N	\N
20191223	1688854073526161	e2_AJEARwYhAPs11Qb58H9REuNPtD07Z	\N	\N	\N	\N
20191223	1688854073526161	e2_AJEARwYhAPsB3VRhSDtRTGlcbXFtZ	\N	\N	\N	\N
20191224	1688854073610046	w2_AD4AjwYiAPs1S1b1XNkQgWv0oydYM	1688854073610046	\N	\N	\N
20191224	1688854073610046	w2_AD4AjwYiAPs1S1b1XNkQgWv0oydYM	1688854073610046	\N	\N	\N
20191224	1688854073610046	w2_AD4AjwYiAPsSf8AVxxXS7mvLz87PM	1688854073610046	\N	\N	\N
20191224	1688854073610046	w2_AD4AjwYiAPsSf8AVxxXS7mvLz87PM	1688854073610046	\N	\N	\N
20191223	1688854073610953	e2_AMkAkgYiAPsbXTJ0UmsSl6CB2BjZl	\N	\N	\N	\N
20191224	1688854074324633	e2_AJkAdgYtAPsq1XuiP1dQfOsrtHtwr	1688854074324633	\N	\N	\N
20191224	1688854074324633	e2_AJkAdgYtAPsq1XuiP1dQfOsrtHtwr	1688854074324633	\N	\N	\N
20191223	1688854074356991	w2_AP8A9AYtAPsY5vaZW1WSUSBD4Defj	\N	\N	\N	\N
20191223	1688854074357398	w2_AJYA9gYtAPsCCOKLqe3TN6gAwiZPV	\N	\N	\N	1688854074357398
20191223	1688854075432811	w2_AGsAXwY_APsv5tPxooCT0aAvD0GRp	\N	\N	\N	\N
20191224	1688854075441049	w2_AJkAfwY_APsb4MvgCq2SdeFVll0f3	1688854075441049	1688854075441049	\N	\N
20191224	1688854075441049	w2_AJkAfwY_APsb4MvgCq2SdeFVll0f3	1688854075441049	1688854075441049	\N	\N
20191224	1688854075441049	w2_AJkAfwY_APsi7F0xCv3SIeMTzkD5H	1688854075441049	1688854075441049	\N	\N
20191224	1688854075441049	w2_AJkAfwY_APsi7F0xCv3SIeMTzkD5H	1688854075441049	1688854075441049	\N	\N
20191224	1688854075441049	e2_AJkAfwY_APsCV40gRi7R6OSTVKwIY	1688854075441049	1688854075441049	\N	\N
20191224	1688854075441049	e2_AJkAfwY_APsCV40gRi7R6OSTVKwIY	1688854075441049	1688854075441049	\N	\N
20191223	1688854076378643	w2_ABMAzgZMAPsbrcNuDXrSZ6tq3jdKi	1688854076378643	\N	\N	\N
20191224	1688854076385475	w2_AMMA6AZMAPs8OAn9qbOQqmvLNClbl	1688854076385475	\N	\N	\N
20191224	1688854076385475	w2_AMMA6AZMAPs8OAn9qbOQqmvLNClbl	1688854076385475	\N	\N	\N
20191224	1688854076385475	e2_AMMA6AZMAPskOWE4ijeQO6f8iDUeB	1688854076385475	\N	\N	\N
20191224	1688854076385475	e2_AMMA6AZMAPskOWE4ijeQO6f8iDUeB	1688854076385475	\N	\N	\N
20191224	1688854077499912	e2_AAgA6gZdAPszOAhQMESRhe3Z0YB0A	1688854077499912	\N	\N	\N
20191223	1688854077509177	w2_ADkADgZeAPshtQuhNxkRT2E8MtB4O	\N	\N	\N	\N
20191223	1688854077509177	w2_ADkADgZeAPsKPcuIXO7R2yLLQdoCv	\N	\N	\N	\N
20191223	1688854077509177	e2_ADkADgZeAPsSTHszmhBSCOlRbIS2M	\N	\N	\N	\N
20191223	1688854077509177	w2_ADkADgZeAPsSjvRxRjwSbSIv1cY1J	\N	\N	\N	\N
20191223	1688854077509177	w2_ADkADgZeAPsBsX3WVu9T9eS6RKhYi	\N	\N	\N	\N
20191224	1688854078356556	e2_AEwA-AZqAPsGSamiurLSnqvHoMfgE	1688854078356556	\N	1688854078356556	\N
20191224	1688854078356556	e2_AEwA-AZqAPsGSamiurLSnqvHoMfgE	1688854078356556	\N	1688854078356556	\N
20191224	1688854078362673	w2_ADEAFAZrAPsce5D1t31TTmQiaM6hu	1688854078362673	1688854078362673	\N	\N
20191224	1688854078383810	w2_AMIAZgZrAPsivg36107RIe03YlYpo	1688854078383810	\N	\N	\N
20191223	1688854078389334	e2_AFYAfAZrAPshEPepfR7Qt2iu157as	1688854078389334	\N	\N	\N
20191223	1688854078389334	e2_AFYAfAZrAPshEPepfR7Qt2iu157as	1688854078389334	\N	\N	\N
20191223	1688854078389334	e2_AFYAfAZrAPskHDgZeodRy6dV9FlLC	1688854078389334	\N	\N	\N
20191223	1688854078389334	e2_AFYAfAZrAPskHDgZeodRy6dV9FlLC	1688854078389334	\N	\N	\N
20191223	1688854079321003	w2_AKsAswZ5APsxOwIfUjsQkyA5mS9Tn	\N	\N	\N	\N
20191224	1688854079589701	e2_AEUAzQZ9APstDAjr1tcTOa2DUTJIU	1688854079589701	\N	\N	\N
20191224	1688854079589701	e2_AEUAzQZ9APstDAjr1tcTOa2DUTJIU	1688854079589701	\N	\N	\N
20191224	1688854079589701	w2_AEUAzQZ9APsu2Gp3YLSRFS8T2NOld	1688854079589701	\N	\N	\N
20191224	1688854079589701	w2_AEUAzQZ9APsu2Gp3YLSRFS8T2NOld	1688854079589701	\N	\N	\N
20191223	1688854080677813	e2_ALUAZwaOAPskNazR0qwSy2EN0310X	\N	\N	1688854080677813	\N
20191223	1688854080677813	e2_ALUAZwaOAPsblWkICPRQgCHQaqAIt	\N	\N	1688854080677813	\N
20191223	1688854080677813	w2_ALUAZwaOAPsrt0fnBW7RYyyol6tYP	\N	\N	1688854080677813	\N
20191223	1688854080677813	e2_ALUAZwaOAPsvK2m7BNkQw6FTwv1sE	\N	\N	1688854080677813	\N
20191224	1688854081305421	w2_AE0A_waXAPsmrRUFhn0TXe0c5Ki0X	1688854081305421	\N	\N	1688854081305421
20191224	1688854081305421	w2_AE0A_waXAPsmrRUFhn0TXe0c5Ki0X	1688854081305421	\N	\N	1688854081305421
20191224	1688854081305421	w2_AE0A_waXAPsdF270DkVQQGTVf2rXA	1688854081305421	\N	\N	1688854081305421
20191224	1688854081305421	w2_AE0A_waXAPsdF270DkVQQGTVf2rXA	1688854081305421	\N	\N	1688854081305421
20191223	1688854081309140	w2_ANQACQaYAPs2SOmXGaPQQOlpz2IV0	1688854081309140	\N	\N	\N
20191223	1688854081309140	w2_ANQACQaYAPs2SOmXGaPQQOlpz2IV0	1688854081309140	\N	\N	\N
20191223	1688854081806086	e2_AAYAnwafAPsUA7i1hzcRg0h0EGZkv	\N	\N	\N	\N
20191223	1688854082296924	e2_AFwAHAanAPsLZc046tsTC2MRHaCsQ	1688854082296924	\N	1688854082296924	\N
20191223	1688854082296924	w2_AFwAHAanAPs86yB4spGRia2UOdRdg	1688854082296924	\N	1688854082296924	\N
20191223	1688854082315046	w2_ACYAYwanAPsK0Fgboa1QyOpaUOEQw	1688854082315046	1688854082315046	1688854082315046	\N
20191223	1688854082315046	w2_ACYAYwanAPsLFvdRtQQRxSEbihSPe	1688854082315046	1688854082315046	1688854082315046	\N
20191224	1688854086156013	w2_AO0A-gbhAPsT6EdeAN7SAq0Vt06hA	1688854086156013	\N	\N	\N
20191224	1688854086742777	w2_APkA8gbqAPsQAz0Q9syRWKAcplgs9	1688854086742777	\N	\N	\N
20191224	1688854086742777	w2_APkA8gbqAPsXjJCfVtaQDOZuWNixB	1688854086742777	\N	\N	\N
20191223	1688854087307613	w2_AF0AkQbzAPsz0HyHY3ATfy7UysRA6	1688854087307613	\N	\N	\N
20191224	1688854088811660	w2_AIwAhAYKAPwJclgg0OvSGm68KqmoJ	1688854088811660	\N	1688854088811660	1688854088811660
20191224	1688854088811660	w2_AIwAhAYKAPwJclgg0OvSGm68KqmoJ	1688854088811660	\N	1688854088811660	1688854088811660
20191224	1688854088811660	w2_AIwAhAYKAPwJclgg0OvSGm68KqmoJ	1688854088811660	\N	1688854088811660	1688854088811660
20191224	1688854088811660	w2_AIwAhAYKAPwJclgg0OvSGm68KqmoJ	1688854088811660	\N	1688854088811660	1688854088811660
20191224	1688854089216434	w2_ALIAsQYQAPwsPW9jIRQReacALhvaN	1688854089216434	\N	\N	\N
20191224	1688854089216434	w2_ALIAsQYQAPwsPW9jIRQReacALhvaN	1688854089216434	\N	\N	\N
20191224	1688854089216434	w2_ALIAsQYQAPwIyFShdj0SP0zJJltWL	1688854089216434	\N	\N	\N
20191224	1688854089216434	w2_ALIAsQYQAPwIyFShdj0SP0zJJltWL	1688854089216434	\N	\N	\N
20191223	1688854090260794	w2_ADoAoQYgAPwRGwaHuEbSRakPfCwM3	1688854090260794	\N	1688854090260794	\N
20191223	1688854090260794	e2_ADoAoQYgAPwg9kJBXOSTDWRcUL9qW	1688854090260794	\N	1688854090260794	\N
20191224	1688854090262930	w2_AJIAqQYgAPwIHmb21kxSW2SXIbS5b	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwIHmb21kxSW2SXIbS5b	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwIHmb21kxSW2SXIbS5b	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwIHmb21kxSW2SXIbS5b	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwsvxmfWstQHeudkJjxP	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwsvxmfWstQHeudkJjxP	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwsvxmfWstQHeudkJjxP	1688854090262930	1688854090262930	\N	\N
20191224	1688854090262930	w2_AJIAqQYgAPwsvxmfWstQHeudkJjxP	1688854090262930	1688854090262930	\N	\N
20191223	1688854090271484	e2_APwAygYgAPwnkePJpESQTu8CDurTP	\N	\N	\N	\N
20191223	1688854090271484	w2_APwAygYgAPwnNZ4Mh40TpiYEJI6sT	\N	\N	\N	\N
20191224	1688854090309980	w2_AFwAYQYhAPwOors2WslRe68Rs0YFb	1688854090309980	\N	\N	\N
20191224	1688854090309980	w2_AFwAYQYhAPwOors2WslRe68Rs0YFb	1688854090309980	\N	\N	\N
20191224	1688854091243036	w2_ABwAngYvAPw93Aw1MjqSuWgXEGegu	1688854091243036	\N	\N	1688854091243036
20191223	1688854091531798	e2_ABYABgY0APwtYkSkXHjRcekc2dW69	\N	\N	\N	\N
20191223	1688854091531798	e2_ABYABgY0APwtuOmLT0aRzqdlefMSt	\N	\N	\N	\N
20191223	1688854091531798	w2_ABYABgY0APwdBNLlkO4QdqIdUvt7B	\N	\N	\N	\N
20191223	1688854091531798	e2_ABYABgY0APwx16cSLOpQ1uDAJyu0x	\N	\N	\N	\N
20191224	1688854092022895	w2_AG8AhAY7APwhbXhr4RyTW2E5jOE1n	1688854092022895	\N	\N	\N
20191223	1688854094274723	w2_AKMA4AZdAPw81L1XH21SWaCOOULxQ	\N	\N	\N	\N
20191223	1688854094295683	e2_AIMAMgZeAPw1tKgaiMlSk2oThP0fc	\N	\N	\N	\N
20191223	1688854094327484	e2_ALwArgZeAPwC789MkvsSAeAD83ADm	\N	\N	\N	\N
20191224	1688854096250043	w2_ALsABAZ8APwgrAyxrfnScyCij7aSS	1688854096250043	\N	\N	\N
20191224	1688854096250043	w2_ALsABAZ8APwgrAyxrfnScyCij7aSS	1688854096250043	\N	\N	\N
20191224	1688854096250043	e2_ALsABAZ8APwthfbAMVqSxqBm2MhxO	1688854096250043	\N	\N	\N
20191224	1688854096250043	e2_ALsABAZ8APwthfbAMVqSxqBm2MhxO	1688854096250043	\N	\N	\N
20191223	1688854096252482	e2_AEIADgZ8APwu701l5tUS6aw0XojPU	\N	\N	\N	\N
20191223	1688854096252482	e2_AEIADgZ8APwoza3LxiYTFmm8GxVZ5	\N	\N	\N	\N
20191224	1688854096650312	e2_AEgAIAaCAPwQCPm0LSdTg2hiGjg4v	1688854096650312	\N	\N	\N
20191224	1688854098072568	e2_APgA0waXAPwmLadBda2Rc2dXZvn0x	1688854098072568	\N	\N	\N
20191224	1688854098072568	w2_APgA0waXAPwHuah11ujSsCjlB7RP8	1688854098072568	\N	\N	\N
20191224	1688854098274924	e2_AGwA6gaaAPwt7MlDpMeRlq0wrPnOx	1688854098274924	\N	\N	\N
20191223	1688854098772180	w2_ANQAgAaiAPwANclMqmnTSmsmTyHHm	\N	\N	\N	\N
20191223	1688854099000796	e2_ANwA-QalAPwRPI27emrTReAphmyN0	1688854099000796	1688854099000796	1688854099000796	1688854099000796
20191224	1688854099091966	e2_AP4AYQanAPwGGYMbU1gT0iUhJaGpS	1688854099091966	\N	\N	\N
20191224	1688854099091966	e2_AP4AYQanAPwGGYMbU1gT0iUhJaGpS	1688854099091966	\N	\N	\N
20191224	1688854099091966	w2_AP4AYQanAPwimoX2EJ0Rq6irg80sY	1688854099091966	\N	\N	\N
20191224	1688854099091966	w2_AP4AYQanAPwimoX2EJ0Rq6irg80sY	1688854099091966	\N	\N	\N
20191223	1688854099367555	w2_AIMAlgarAPwxwmz8HruR9GgWij1tB	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwxwmz8HruR9GgWij1tB	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwxwmz8HruR9GgWij1tB	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwxwmz8HruR9GgWij1tB	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwhSr1w1owSwiI30DK2l	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwhSr1w1owSwiI30DK2l	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwhSr1w1owSwiI30DK2l	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwhSr1w1owSwiI30DK2l	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwj848dy91TCKdaXlgmX	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwj848dy91TCKdaXlgmX	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwj848dy91TCKdaXlgmX	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099367555	w2_AIMAlgarAPwj848dy91TCKdaXlgmX	1688854099367555	1688854099367555	1688854099367555	1688854099367555
20191223	1688854099370129	e2_AJEAoAarAPw3akQlF0uQxiJUqzm0F	\N	\N	\N	\N
20191224	1688854101272593	w2_ABEAqAbIAPwMO02OieET1CwtGTn0Y	1688854101272593	\N	\N	\N
20191224	1688854101272593	w2_ABEAqAbIAPwMO02OieET1CwtGTn0Y	1688854101272593	\N	\N	\N
20191224	1688854101272593	w2_ABEAqAbIAPwXfXpUAvwTMGBw4pq55	1688854101272593	\N	\N	\N
20191224	1688854101272593	w2_ABEAqAbIAPwXfXpUAvwTMGBw4pq55	1688854101272593	\N	\N	\N
20191223	1688854102321452	w2_ACwAqQbYAPwWTGOfz95QKuEKHQsJj	\N	\N	\N	\N
20191223	1688854102321452	e2_ACwAqQbYAPwp1hlwfJWRvSFxeET8i	\N	\N	\N	\N
20191223	1688854103261836	e2_AIwAAgbnAPwSBVrhYXwQKK6jXgC7f	\N	\N	\N	\N
20191224	1688854103903475	e2_APMAzAbwAPwEMrKunTKRCi3qWE8tn	1688854103903475	\N	\N	\N
20191224	1688854103903475	e2_APMAzAbwAPwEMrKunTKRCi3qWE8tn	1688854103903475	\N	\N	\N
20191224	1688854103903475	w2_APMAzAbwAPwdDdG827vTLCuj8511F	1688854103903475	\N	\N	\N
20191224	1688854103903475	w2_APMAzAbwAPwdDdG827vTLCuj8511F	1688854103903475	\N	\N	\N
20191223	1688854104310934	e2_AJYABAb3APw8dTLbqVnSAGMV8QNGd	\N	\N	\N	\N
20191223	1688854104320011	w2_AAsAKAb3APwVD9Ul4IwSbS4rMhIDI	1688854104320011	1688854104320011	1688854104320011	1688854104320011
20191223	1688854104320011	w2_AAsAKAb3APwVD9Ul4IwSbS4rMhIDI	1688854104320011	1688854104320011	1688854104320011	1688854104320011
20191223	1688854104320011	e2_AAsAKAb3APwrBgQrQ1DTHmCeTj7CO	1688854104320011	1688854104320011	1688854104320011	1688854104320011
20191223	1688854104320011	e2_AAsAKAb3APwrBgQrQ1DTHmCeTj7CO	1688854104320011	1688854104320011	1688854104320011	1688854104320011
20191224	1688854104320023	e2_ABcAKAb3APwTHhk0K2nSEWWLhgXVw	1688854104320023	\N	\N	1688854104320023
20191224	1688854104320023	e2_ABcAKAb3APwdV4nJi8MTY6f3WbWsF	1688854104320023	\N	\N	1688854104320023
20191223	1688854104320070	e2_AEYAKAb3APwkyknE3EmQkCfjZHkZD	1688854104320070	\N	1688854104320070	\N
20191224	1688854104327439	w2_AA8ARQb3APwnLOwQ09lTXKLoAlJ74	1688854104327439	\N	\N	\N
20191224	1688854104327439	w2_AA8ARQb3APwnLOwQ09lTXKLoAlJ74	1688854104327439	\N	\N	\N
20191223	1688854106309555	w2_ALMAgwYVAP0iYCyMeCwQuO1Gq2Y5j	\N	\N	\N	\N
20191224	1688854106315480	w2_ANgAmgYVAP00cPZMILPSVOjK4k1Dz	1688854106315480	\N	\N	\N
20191224	1688854106315480	e2_ANgAmgYVAP0XiYJrac0TW0cDyj79P	1688854106315480	\N	\N	\N
20191224	1688854106520162	w2_AGIAugYYAP0YzA8OcowQSG1yBk0lp	1688854106520162	\N	\N	1688854106520162
20191223	1688854106698687	w2_AL8AcwYbAP0NZ9f0cIkQ6mKfk3Ffe	1688854106698687	\N	\N	\N
20191223	1688854106698687	w2_AL8AcwYbAP0NZ9f0cIkQ6mKfk3Ffe	1688854106698687	\N	\N	\N
20191223	1688854106698687	e2_AL8AcwYbAP0NLOwosWtQHu1HBcElh	1688854106698687	\N	\N	\N
20191223	1688854106698687	e2_AL8AcwYbAP0NLOwosWtQHu1HBcElh	1688854106698687	\N	\N	\N
20191224	1688854107240932	w2_AOQAuQYjAP0Du5fD18ZTGuvT1ufEo	1688854107240932	\N	\N	\N
20191224	1688854109244545	w2_AIEATAZCAP00OZl1t7iS3yykRFAZo	1688854109244545	1688854109244545	\N	\N
20191224	1688854109244545	w2_AIEATAZCAP00OZl1t7iS3yykRFAZo	1688854109244545	1688854109244545	\N	\N
20191223	1688854110438760	w2_AGgAhQZUAP070HB5HHyTTa9UwR5w7	1688854110438760	1688854110438760	1688854110438760	1688854110438760
