ds	vid	docid	20191224	20191225	20191226	20191227
20191223	1688852939181065		\N	\N	\N	\N
20191223	1688852939185901		\N	\N	\N	\N
20191223	1688852939648618		\N	\N	\N	\N
20191224	1688852939652576		1688852939652576	\N	\N	\N
20191223	1688852940297982		\N	\N	\N	\N
20191224	1688852940680188		1688852940680188	\N	\N	\N
20191223	1688852940703678		\N	\N	\N	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941393545		1688852941393545	1688852941393545	1688852941393545	\N
20191224	1688852941424667		1688852941424667	\N	\N	\N
20191224	1688852941424667		1688852941424667	\N	\N	\N
20191223	1688852941741573		\N	\N	\N	\N
20191223	1688852941743902		\N	\N	\N	\N
20191223	1688852942298304		1688852942298304	\N	\N	\N
20191223	1688852942550434		\N	\N	\N	\N
20191224	1688852943647482		1688852943647482	1688852943647482	\N	\N
20191224	1688852943647482		1688852943647482	1688852943647482	\N	\N
20191223	1688852948671071		\N	1688852948671071	\N	\N
20191223	1688852950401746		\N	\N	\N	\N
20191223	1688852953538345		\N	1688852953538345	\N	1688852953538345
20191223	1688852953538345		\N	1688852953538345	\N	1688852953538345
20191224	1688852953583582		1688852953583582	\N	\N	\N
20191223	1688852955358601		\N	\N	\N	\N
20191224	1688852957354668		1688852957354668	\N	\N	\N
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191223	1688852958342275		1688852958342275	1688852958342275	1688852958342275	1688852958342275
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191224	1688852958570898		1688852958570898	1688852958570898	\N	1688852958570898
20191223	1688852958600123		\N	\N	\N	\N
20191223	1688852960405434		\N	\N	\N	\N
20191223	1688852964492040		\N	\N	\N	\N
20191224	1688852965331751		1688852965331751	\N	\N	1688852965331751
20191224	1688852965445447		1688852965445447	\N	\N	\N
20191223	1688852970135550		\N	\N	\N	\N
20191223	1688852973420713		\N	\N	\N	\N
20191224	1688852976701039		1688852976701039	\N	1688852976701039	\N
20191223	1688852977269782		\N	\N	\N	\N
20191224	1688852978473288		1688852978473288	\N	\N	\N
20191224	1688852978549263		1688852978549263	\N	\N	\N
20191224	1688852980431740		1688852980431740	1688852980431740	\N	\N
20191224	1688852980431740		1688852980431740	1688852980431740	\N	\N
20191223	1688852985402793		\N	\N	\N	\N
20191223	1688852985631906		1688852985631906	1688852985631906	\N	\N
20191224	1688852986376143		1688852986376143	\N	\N	\N
20191224	1688852987219368		1688852987219368	\N	\N	\N
20191223	1688852987297641		\N	\N	\N	\N
20191223	1688852990398269		1688852990398269	1688852990398269	1688852990398269	1688852990398269
20191223	1688852990398269		1688852990398269	1688852990398269	1688852990398269	1688852990398269
20191224	1688852993291146		1688852993291146	\N	\N	\N
20191224	1688852993828962		1688852993828962	1688852993828962	1688852993828962	1688852993828962
20191224	1688852993828962		1688852993828962	1688852993828962	1688852993828962	1688852993828962
20191224	1688852993829074		1688852993829074	1688852993829074	\N	\N
20191224	1688852995309182		1688852995309182	\N	\N	\N
20191224	1688852995415739		1688852995415739	\N	\N	\N
20191223	1688852995593923		\N	\N	\N	\N
20191223	1688852995757139		\N	\N	\N	\N
20191223	1688852999283212		\N	\N	\N	\N
20191224	1688852999306500		1688852999306500	\N	\N	\N
20191224	1688852999306500		1688852999306500	\N	\N	\N
20191223	1688853000379614		\N	\N	\N	\N
20191223	1688853002316560		\N	1688853002316560	\N	\N
20191223	1688853002587737		1688853002587737	1688853002587737	1688853002587737	\N
20191223	1688853003304670		\N	\N	\N	1688853003304670
20191224	1688853007288364		1688853007288364	\N	\N	\N
20191223	1688853007288602		\N	\N	\N	\N
20191224	1688853012289649		1688853012289649	\N	\N	\N
20191224	1688853012289649		1688853012289649	\N	\N	\N
20191224	1688853013239419		1688853013239419	\N	\N	\N
20191223	1688853013416163		\N	\N	\N	\N
20191223	1688853014686912		1688853014686912	\N	1688853014686912	\N
20191223	1688853020501765		\N	\N	\N	\N
20191223	1688853026615947		1688853026615947	\N	\N	\N
20191223	1688853026615947		1688853026615947	\N	\N	\N
20191223	1688853026615947		1688853026615947	\N	\N	\N
20191223	1688853026615947		1688853026615947	\N	\N	\N
20191224	1688853029313023		1688853029313023	\N	\N	\N
20191224	1688853029313023		1688853029313023	\N	\N	\N
20191224	1688853030026194		1688853030026194	\N	\N	\N
20191224	1688853030026194		1688853030026194	\N	\N	\N
20191224	1688853030321382		1688853030321382	\N	\N	\N
20191224	1688853031621902		1688853031621902	\N	\N	\N
20191224	1688853031785072		1688853031785072	\N	\N	\N
20191223	1688853036384342		1688853036384342	\N	\N	\N
20191224	1688853038924318		1688853038924318	\N	\N	\N
20191224	1688853038924318		1688853038924318	\N	\N	\N
20191224	1688853039310754		1688853039310754	\N	\N	\N
20191224	1688853039310754		1688853039310754	\N	\N	\N
20191223	1688853040611513		1688853040611513	1688853040611513	1688853040611513	1688853040611513
20191223	1688853041294778		1688853041294778	\N	1688853041294778	\N
20191223	1688853041294778		1688853041294778	\N	1688853041294778	\N
20191224	1688853041494316		1688853041494316	\N	\N	\N
20191224	1688853041535059		1688853041535059	1688853041535059	\N	1688853041535059
20191224	1688853041535059		1688853041535059	1688853041535059	\N	1688853041535059
20191224	1688853041535059		1688853041535059	1688853041535059	\N	1688853041535059
20191224	1688853041535059		1688853041535059	1688853041535059	\N	1688853041535059
20191223	1688853042112031		\N	\N	\N	\N
20191223	1688853047226239		\N	\N	\N	\N
20191224	1688853051492653		1688853051492653	\N	\N	\N
20191224	1688853051492653		1688853051492653	\N	\N	\N
20191224	1688853051492653		1688853051492653	\N	\N	\N
20191223	1688853052171955		\N	\N	\N	\N
20191223	1688853053049041		1688853053049041	1688853053049041	1688853053049041	1688853053049041
20191224	1688853054490331		1688853054490331	\N	\N	\N
20191223	1688853055552744		\N	\N	\N	\N
20191224	1688853057151514		1688853057151514	\N	\N	\N
20191224	1688853057578899		1688853057578899	1688853057578899	1688853057578899	1688853057578899
20191223	1688853057869864		1688853057869864	\N	\N	\N
20191224	1688853059010108		1688853059010108	\N	\N	\N
20191223	1688853059028055		\N	\N	\N	\N
20191224	1688853059028907		1688853059028907	\N	\N	\N
20191224	1688853059028907		1688853059028907	\N	\N	\N
20191224	1688853062228698		1688853062228698	\N	\N	\N
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853062235678		1688853062235678	\N	1688853062235678	1688853062235678
20191224	1688853064122536		1688853064122536	\N	\N	\N
20191223	1688853064127405		\N	\N	\N	\N
20191223	1688853064880027		\N	\N	\N	\N
20191224	1688853064880109		1688853064880109	\N	\N	\N
20191224	1688853064880109		1688853064880109	\N	\N	\N
20191223	1688853068114486		1688853068114486	\N	\N	\N
20191223	1688853068114486		1688853068114486	\N	\N	\N
20191224	1688853068125384		1688853068125384	\N	\N	\N
20191223	1688853068979269		1688853068979269	\N	\N	\N
20191224	1688853069005000		1688853069005000	\N	\N	\N
20191223	1688853069401096		\N	\N	\N	\N
20191223	1688853069733591		\N	\N	1688853069733591	\N
20191223	1688853069733591		\N	\N	1688853069733591	\N
20191224	1688853069792686		1688853069792686	\N	\N	\N
20191224	1688853069792686		1688853069792686	\N	\N	\N
20191224	1688853069794651		1688853069794651	\N	\N	\N
20191223	1688853069795211		1688853069795211	\N	\N	\N
20191223	1688853069795211		1688853069795211	\N	\N	\N
20191223	1688853070733501		1688853070733501	\N	\N	1688853070733501
20191223	1688853071708195		\N	\N	\N	\N
20191224	1688853071712242		1688853071712242	\N	\N	\N
20191224	1688853071712242		1688853071712242	\N	\N	\N
20191223	1688853071717321		1688853071717321	\N	\N	\N
20191223	1688853071717321		1688853071717321	\N	\N	\N
20191223	1688853072342862		\N	\N	\N	\N
20191223	1688853073280338		\N	\N	\N	\N
20191223	1688853074385686		\N	\N	1688853074385686	\N
20191223	1688853074459422		\N	\N	\N	\N
20191223	1688853074690305		\N	\N	\N	\N
20191223	1688853074690394		1688853074690394	\N	\N	\N
20191223	1688853074692806		\N	\N	\N	\N
20191224	1688853074693251		1688853074693251	\N	1688853074693251	\N
20191224	1688853074693251		1688853074693251	\N	1688853074693251	\N
20191224	1688853075385007		1688853075385007	\N	\N	\N
20191224	1688853075385007		1688853075385007	\N	\N	\N
20191223	1688853075660863		\N	\N	\N	\N
20191223	1688853075706762		\N	\N	\N	\N
20191224	1688853075725918		1688853075725918	\N	\N	\N
20191224	1688853075725920		1688853075725920	1688853075725920	\N	\N
20191224	1688853075725920		1688853075725920	1688853075725920	\N	\N
20191223	1688853075735868		\N	\N	\N	\N
20191223	1688853076704899		1688853076704899	\N	1688853076704899	\N
20191223	1688853076704899		1688853076704899	\N	1688853076704899	\N
20191223	1688853077384059		\N	\N	\N	\N
20191224	1688853078835968		1688853078835968	\N	\N	\N
20191224	1688853079623543		1688853079623543	\N	\N	\N
20191224	1688853079623543		1688853079623543	\N	\N	\N
20191223	1688853080742764		\N	\N	\N	\N
20191223	1688853081354910		1688853081354910	1688853081354910	\N	\N
20191223	1688853081672963		\N	\N	\N	\N
20191223	1688853081673070		1688853081673070	\N	1688853081673070	1688853081673070
20191223	1688853081673070		1688853081673070	\N	1688853081673070	1688853081673070
20191223	1688853081673332		1688853081673332	\N	\N	1688853081673332
20191223	1688853081673332		1688853081673332	\N	\N	1688853081673332
20191223	1688853081673332		1688853081673332	\N	\N	1688853081673332
20191223	1688853081673332		1688853081673332	\N	\N	1688853081673332
20191223	1688853082319051		1688853082319051	1688853082319051	1688853082319051	1688853082319051
20191223	1688853082319051		1688853082319051	1688853082319051	1688853082319051	1688853082319051
20191223	1688853082603379		\N	\N	\N	\N
20191223	1688853082605488		\N	\N	\N	\N
20191224	1688853083565293		1688853083565293	\N	1688853083565293	\N
20191224	1688853083565293		1688853083565293	\N	1688853083565293	\N
20191224	1688853083565293		1688853083565293	\N	1688853083565293	\N
20191224	1688853083565293		1688853083565293	\N	1688853083565293	\N
20191224	1688853085392010		1688853085392010	\N	\N	\N
20191224	1688853085392010		1688853085392010	\N	\N	\N
20191224	1688853087875952		1688853087875952	\N	\N	\N
20191223	1688853088283900		\N	\N	\N	\N
20191224	1688853090022725		1688853090022725	\N	\N	\N
20191223	1688853090506210		\N	1688853090506210	\N	1688853090506210
20191223	1688853091295352		\N	\N	\N	\N
20191223	1688853091493919		1688853091493919	1688853091493919	\N	1688853091493919
20191223	1688853091493919		1688853091493919	1688853091493919	\N	1688853091493919
20191223	1688853091493919		1688853091493919	1688853091493919	\N	1688853091493919
20191223	1688853091493919		1688853091493919	1688853091493919	\N	1688853091493919
20191224	1688853092281743		1688853092281743	\N	\N	\N
20191223	1688853092512009		\N	\N	\N	1688853092512009
20191223	1688853092557763		\N	1688853092557763	\N	\N
20191224	1688853093405168		1688853093405168	\N	\N	\N
20191224	1688853093405168		1688853093405168	\N	\N	\N
20191224	1688853093587064		1688853093587064	\N	\N	\N
20191223	1688853094342180		1688853094342180	1688853094342180	1688853094342180	1688853094342180
20191223	1688853094342180		1688853094342180	1688853094342180	1688853094342180	1688853094342180
20191224	1688853094429197		1688853094429197	\N	\N	1688853094429197
20191224	1688853094429197		1688853094429197	\N	\N	1688853094429197
20191223	1688853094444171		1688853094444171	1688853094444171	\N	\N
20191223	1688853094444171		1688853094444171	1688853094444171	\N	\N
20191223	1688853094444293		\N	\N	\N	\N
20191223	1688853096442100		1688853096442100	\N	\N	\N
20191223	1688853096442100		1688853096442100	\N	\N	\N
20191223	1688853096443607		\N	\N	\N	\N
20191223	1688853098696561		1688853098696561	\N	\N	\N
20191224	1688853099458472		1688853099458472	\N	\N	1688853099458472
20191224	1688853099458472		1688853099458472	\N	\N	1688853099458472
20191223	1688853100270018		\N	\N	\N	1688853100270018
20191224	1688853100291964		1688853100291964	\N	\N	\N
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191223	1688853105457425		1688853105457425	1688853105457425	\N	1688853105457425
20191224	1688853106458216		1688853106458216	\N	\N	\N
20191223	1688853107468001		\N	\N	\N	\N
20191224	1688853107507164		1688853107507164	\N	\N	\N
20191224	1688853107507164		1688853107507164	\N	\N	\N
20191224	1688853110650346		1688853110650346	\N	\N	\N
20191223	1688853111380737		\N	\N	\N	\N
20191223	1688853111673010		\N	1688853111673010	1688853111673010	1688853111673010
20191223	1688853111673010		\N	1688853111673010	1688853111673010	1688853111673010
20191223	1688853112371550		\N	\N	\N	\N
20191223	1688853114283596		\N	\N	\N	\N
20191223	1688853114338947		1688853114338947	\N	\N	\N
20191223	1688853114340164		1688853114340164	\N	1688853114340164	\N
20191223	1688853114340164		1688853114340164	\N	1688853114340164	\N
20191223	1688853114359431		1688853114359431	\N	\N	\N
20191224	1688853116163165		1688853116163165	\N	\N	\N
20191224	1688853116163165		1688853116163165	\N	\N	\N
20191223	1688853116177140		\N	1688853116177140	\N	1688853116177140
20191223	1688853116180586		1688853116180586	1688853116180586	1688853116180586	\N
20191223	1688853116180586		1688853116180586	1688853116180586	1688853116180586	\N
20191223	1688853116180586		1688853116180586	1688853116180586	1688853116180586	\N
20191223	1688853116180586		1688853116180586	1688853116180586	1688853116180586	\N
20191224	1688853116363985		1688853116363985	\N	\N	\N
20191224	1688853116363985		1688853116363985	\N	\N	\N
20191223	1688853116397666		\N	\N	1688853116397666	\N
20191223	1688853116397666		\N	\N	1688853116397666	\N
20191224	1688853116597905		1688853116597905	\N	\N	\N
20191224	1688853116597905		1688853116597905	\N	\N	\N
20191223	1688853117284480		\N	\N	\N	\N
20191224	1688853118320657		1688853118320657	\N	\N	\N
20191223	1688853118376138		\N	\N	\N	\N
20191223	1688853120292206		\N	\N	1688853120292206	\N
20191223	1688853120292206		\N	\N	1688853120292206	\N
20191224	1688853123337117		1688853123337117	\N	\N	\N
20191224	1688853123337117		1688853123337117	\N	\N	\N
20191224	1688853123348227		1688853123348227	\N	\N	\N
20191224	1688853123348227		1688853123348227	\N	\N	\N
20191224	1688853123362389		1688853123362389	\N	\N	\N
20191223	1688853123579544		\N	\N	\N	\N
20191223	1688853124399285		\N	\N	\N	\N
20191224	1688853125359351		1688853125359351	\N	\N	\N
20191224	1688853127388863		1688853127388863	1688853127388863	\N	\N
20191224	1688853127388863		1688853127388863	1688853127388863	\N	\N
20191224	1688853127388863		1688853127388863	1688853127388863	\N	\N
20191224	1688853127388863		1688853127388863	1688853127388863	\N	\N
20191223	1688853131471366		1688853131471366	1688853131471366	1688853131471366	1688853131471366
20191223	1688853131472018		\N	1688853131472018	\N	\N
20191224	1688853131472321		1688853131472321	\N	\N	\N
20191224	1688853131472321		1688853131472321	\N	\N	\N
20191223	1688853131472398		1688853131472398	\N	1688853131472398	1688853131472398
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191224	1688853132486532		1688853132486532	\N	1688853132486532	1688853132486532
20191223	1688853132567215		\N	\N	\N	\N
20191224	1688853133521921		1688853133521921	\N	\N	\N
20191223	1688853134693151		\N	\N	\N	\N
20191223	1688853134779717		\N	\N	\N	\N
20191223	1688853135434745		\N	\N	\N	\N
20191223	1688853136288608		1688853136288608	1688853136288608	\N	\N
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191224	1688853136520689		1688853136520689	\N	1688853136520689	1688853136520689
20191223	1688853139453732		\N	\N	\N	\N
20191223	1688853141396439		1688853141396439	1688853141396439	1688853141396439	1688853141396439
20191224	1688853141526501		1688853141526501	\N	\N	\N
20191224	1688853141526501		1688853141526501	\N	\N	\N
20191223	1688853141526772		\N	\N	\N	\N
20191224	1688853142774044		1688853142774044	\N	\N	\N
20191224	1688853142829346		1688853142829346	\N	\N	\N
20191224	1688853142829346		1688853142829346	\N	\N	\N
20191223	1688853144459268		\N	\N	\N	1688853144459268
20191224	1688853145544582		1688853145544582	\N	\N	\N
20191224	1688853145544582		1688853145544582	\N	\N	\N
20191223	1688853146623738		1688853146623738	\N	\N	\N
20191223	1688853146623738		1688853146623738	\N	\N	\N
20191224	1688853147550517		1688853147550517	1688853147550517	\N	\N
20191224	1688853147550517		1688853147550517	1688853147550517	\N	\N
20191224	1688853147550517		1688853147550517	1688853147550517	\N	\N
20191224	1688853147550517		1688853147550517	1688853147550517	\N	\N
20191224	1688853153317538		1688853153317538	\N	\N	\N
20191224	1688853153317538		1688853153317538	\N	\N	\N
20191223	1688853154847085		\N	\N	\N	\N
20191224	1688853154909557		1688853154909557	\N	\N	\N
20191223	1688853155323208		\N	\N	\N	\N
20191223	1688853157292924		\N	\N	\N	\N
20191224	1688853158013206		1688853158013206	\N	\N	\N
20191223	1688853158097101		\N	\N	\N	\N
20191223	1688853158530803		\N	\N	\N	\N
20191224	1688853159440571		1688853159440571	\N	\N	\N
20191224	1688853159440571		1688853159440571	\N	\N	\N
20191223	1688853159468201		\N	\N	\N	\N
20191223	1688853159484908		\N	\N	\N	\N
20191223	1688853159507966		\N	\N	\N	\N
20191224	1688853162776089		1688853162776089	\N	\N	\N
20191224	1688853163568289		1688853163568289	1688853163568289	1688853163568289	1688853163568289
20191224	1688853163568289		1688853163568289	1688853163568289	1688853163568289	1688853163568289
20191224	1688853163568289		1688853163568289	1688853163568289	1688853163568289	1688853163568289
20191224	1688853163568293		1688853163568293	1688853163568293	1688853163568293	1688853163568293
20191224	1688853163568293		1688853163568293	1688853163568293	1688853163568293	1688853163568293
20191223	1688853164532601		\N	\N	\N	\N
20191224	1688853166591860		1688853166591860	\N	\N	1688853166591860
20191224	1688853166591860		1688853166591860	\N	\N	1688853166591860
20191224	1688853166591860		1688853166591860	\N	\N	1688853166591860
20191224	1688853166591860		1688853166591860	\N	\N	1688853166591860
20191224	1688853167485732		1688853167485732	\N	\N	\N
20191223	1688853167485900		1688853167485900	\N	\N	1688853167485900
20191224	1688853168481883		1688853168481883	\N	\N	\N
20191223	1688853170413597		1688853170413597	1688853170413597	1688853170413597	1688853170413597
20191223	1688853170413597		1688853170413597	1688853170413597	1688853170413597	1688853170413597
20191223	1688853170413597		1688853170413597	1688853170413597	1688853170413597	1688853170413597
20191223	1688853170413597		1688853170413597	1688853170413597	1688853170413597	1688853170413597
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853171284393		1688853171284393	1688853171284393	1688853171284393	1688853171284393
20191223	1688853172515650		\N	\N	1688853172515650	1688853172515650
20191223	1688853172587841		\N	\N	\N	1688853172587841
20191223	1688853172587841		\N	\N	\N	1688853172587841
20191223	1688853173664726		\N	\N	\N	\N
20191224	1688853174487942		1688853174487942	\N	\N	\N
20191224	1688853175192955		1688853175192955	\N	\N	\N
20191224	1688853176688880		1688853176688880	\N	\N	\N
20191223	1688853177453764		1688853177453764	\N	\N	1688853177453764
20191224	1688853178290877		1688853178290877	\N	\N	\N
20191224	1688853178306944		1688853178306944	\N	\N	\N
20191224	1688853178490313		1688853178490313	1688853178490313	1688853178490313	\N
20191224	1688853178490313		1688853178490313	1688853178490313	1688853178490313	\N
20191224	1688853178490313		1688853178490313	1688853178490313	1688853178490313	\N
20191224	1688853178490313		1688853178490313	1688853178490313	1688853178490313	\N
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179280620		\N	1688853179280620	1688853179280620	1688853179280620
20191223	1688853179296783		\N	\N	1688853179296783	1688853179296783
20191223	1688853179296783		\N	\N	1688853179296783	1688853179296783
20191223	1688853179296783		\N	\N	1688853179296783	1688853179296783
20191223	1688853179296783		\N	\N	1688853179296783	1688853179296783
20191223	1688853179321321		\N	\N	\N	\N
20191223	1688853181450908		\N	\N	\N	\N
20191224	1688853182463824		1688853182463824	\N	1688853182463824	\N
20191223	1688853185280812		1688853185280812	1688853185280812	1688853185280812	1688853185280812
20191223	1688853185280812		1688853185280812	1688853185280812	1688853185280812	1688853185280812
20191224	1688853188467133		1688853188467133	\N	\N	\N
20191223	1688853191755763		\N	\N	\N	\N
20191223	1688853193523526		\N	\N	\N	\N
20191223	1688853194284305		1688853194284305	1688853194284305	\N	\N
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191223	1688853194309491		1688853194309491	1688853194309491	1688853194309491	1688853194309491
20191224	1688853199459827		1688853199459827	\N	\N	1688853199459827
20191223	1688853200342995		\N	\N	1688853200342995	\N
20191224	1688853203850514		1688853203850514	\N	\N	\N
20191224	1688853205342611		1688853205342611	\N	1688853205342611	\N
20191223	1688853209392304		\N	\N	\N	\N
20191223	1688853213158492		\N	1688853213158492	\N	\N
20191223	1688853213522874		\N	\N	1688853213522874	1688853213522874
20191223	1688853213616030		\N	\N	\N	\N
20191223	1688853213650521		\N	1688853213650521	1688853213650521	1688853213650521
20191223	1688853213651464		1688853213651464	\N	\N	1688853213651464
20191224	1688853214431262		1688853214431262	\N	\N	\N
20191224	1688853215427703		1688853215427703	\N	\N	\N
20191224	1688853216501509		1688853216501509	\N	\N	\N
20191224	1688853216501509		1688853216501509	\N	\N	\N
20191224	1688853218671564		1688853218671564	\N	\N	\N
20191224	1688853218671564		1688853218671564	\N	\N	\N
20191223	1688853222317579		1688853222317579	\N	\N	\N
20191223	1688853224405047		\N	\N	\N	\N
20191223	1688853225826823		1688853225826823	\N	\N	\N
20191224	1688853228797670		1688853228797670	\N	\N	\N
20191223	1688853229340349		\N	\N	\N	\N
20191223	1688853229515077		1688853229515077	\N	\N	\N
20191223	1688853229764115		\N	\N	\N	\N
20191223	1688853229764115		\N	\N	\N	\N
20191223	1688853231429938		\N	1688853231429938	1688853231429938	1688853231429938
20191223	1688853231429944		1688853231429944	\N	\N	1688853231429944
20191224	1688853231498647		1688853231498647	1688853231498647	1688853231498647	1688853231498647
